course_id;course_name;platform;level;canonical_skill
C6220;Positive Psychiatry and Mental Health;The University of Sydney;Beginner;exercise therapy
C6220;Positive Psychiatry and Mental Health;The University of Sydney;Beginner;health
C6220;Positive Psychiatry and Mental Health;The University of Sydney;Beginner;mental and behavioral health
C6220;Positive Psychiatry and Mental Health;The University of Sydney;Beginner;mental health
C6220;Positive Psychiatry and Mental Health;The University of Sydney;Beginner;mental health therapies
C6220;Positive Psychiatry and Mental Health;The University of Sydney;Beginner;mindfulness
C6220;Positive Psychiatry and Mental Health;The University of Sydney;Beginner;optimism
C6220;Positive Psychiatry and Mental Health;The University of Sydney;Beginner;personal development
C6220;Positive Psychiatry and Mental Health;The University of Sydney;Beginner;positivity
C6220;Positive Psychiatry and Mental Health;The University of Sydney;Beginner;psychiatry
C6220;Positive Psychiatry and Mental Health;The University of Sydney;Beginner;psychotherapy
C6220;Positive Psychiatry and Mental Health;The University of Sydney;Beginner;relationship building
C6220;Positive Psychiatry and Mental Health;The University of Sydney;Beginner;research
C6220;Positive Psychiatry and Mental Health;The University of Sydney;Beginner;resilience
C6220;Positive Psychiatry and Mental Health;The University of Sydney;Beginner;stress management
C6220;Positive Psychiatry and Mental Health;The University of Sydney;Beginner;substance abuse
C6221;Digital Footprint;The University of Edinburgh;Beginner;business
C6221;Digital Footprint;The University of Edinburgh;Beginner;content management
C6221;Digital Footprint;The University of Edinburgh;Beginner;data
C6221;Digital Footprint;The University of Edinburgh;Beginner;digital footprint
C6221;Digital Footprint;The University of Edinburgh;Beginner;e-professional
C6221;Digital Footprint;The University of Edinburgh;Beginner;ethical standards and conduct
C6221;Digital Footprint;The University of Edinburgh;Beginner;information privacy
C6221;Digital Footprint;The University of Edinburgh;Beginner;networking
C6221;Digital Footprint;The University of Edinburgh;Beginner;personally identifiable information
C6221;Digital Footprint;The University of Edinburgh;Beginner;privacy
C6221;Digital Footprint;The University of Edinburgh;Beginner;professional development
C6221;Digital Footprint;The University of Edinburgh;Beginner;professional networking
C6221;Digital Footprint;The University of Edinburgh;Beginner;professionalism
C6221;Digital Footprint;The University of Edinburgh;Beginner;self-awareness
C6221;Digital Footprint;The University of Edinburgh;Beginner;social media
C6221;Digital Footprint;The University of Edinburgh;Beginner;web content
C6222;From Freedom Rides to Ferguson: Narratives of Nonviolence in the American Civil Rights Movement;Emory University;Beginner;advocacy
C6222;From Freedom Rides to Ferguson: Narratives of Nonviolence in the American Civil Rights Movement;Emory University;Beginner;civil law
C6222;From Freedom Rides to Ferguson: Narratives of Nonviolence in the American Civil Rights Movement;Emory University;Beginner;community development
C6222;From Freedom Rides to Ferguson: Narratives of Nonviolence in the American Civil Rights Movement;Emory University;Beginner;community organizing
C6222;From Freedom Rides to Ferguson: Narratives of Nonviolence in the American Civil Rights Movement;Emory University;Beginner;conflict resolution
C6222;From Freedom Rides to Ferguson: Narratives of Nonviolence in the American Civil Rights Movement;Emory University;Beginner;crm
C6222;From Freedom Rides to Ferguson: Narratives of Nonviolence in the American Civil Rights Movement;Emory University;Beginner;cultural responsiveness
C6222;From Freedom Rides to Ferguson: Narratives of Nonviolence in the American Civil Rights Movement;Emory University;Beginner;de-escalation techniques
C6222;From Freedom Rides to Ferguson: Narratives of Nonviolence in the American Civil Rights Movement;Emory University;Beginner;discussion facilitation
C6222;From Freedom Rides to Ferguson: Narratives of Nonviolence in the American Civil Rights Movement;Emory University;Beginner;diversity awareness
C6222;From Freedom Rides to Ferguson: Narratives of Nonviolence in the American Civil Rights Movement;Emory University;Beginner;dynamics
C6222;From Freedom Rides to Ferguson: Narratives of Nonviolence in the American Civil Rights Movement;Emory University;Beginner;education and training
C6222;From Freedom Rides to Ferguson: Narratives of Nonviolence in the American Civil Rights Movement;Emory University;Beginner;media and communications
C6222;From Freedom Rides to Ferguson: Narratives of Nonviolence in the American Civil Rights Movement;Emory University;Beginner;social justice
C6222;From Freedom Rides to Ferguson: Narratives of Nonviolence in the American Civil Rights Movement;Emory University;Beginner;social sciences
C6222;From Freedom Rides to Ferguson: Narratives of Nonviolence in the American Civil Rights Movement;Emory University;Beginner;social studies
C6222;From Freedom Rides to Ferguson: Narratives of Nonviolence in the American Civil Rights Movement;Emory University;Beginner;strategic planning
C6223;ELL Success in the Content Classroom: Teacher Toolbox Series Specialization;Arizona State University;Intermediate;culture
C6223;ELL Success in the Content Classroom: Teacher Toolbox Series Specialization;Arizona State University;Intermediate;functions
C6223;ELL Success in the Content Classroom: Teacher Toolbox Series Specialization;Arizona State University;Intermediate;planning
C6223;ELL Success in the Content Classroom: Teacher Toolbox Series Specialization;Arizona State University;Intermediate;testing
C6223;ELL Success in the Content Classroom: Teacher Toolbox Series Specialization;Arizona State University;Intermediate;writing
C6224;Enhance your Writing with Adverb Clauses;University of California, Irvine;Intermediate;express
C6224;Enhance your Writing with Adverb Clauses;University of California, Irvine;Intermediate;go
C6224;Enhance your Writing with Adverb Clauses;University of California, Irvine;Intermediate;grammar
C6224;Enhance your Writing with Adverb Clauses;University of California, Irvine;Intermediate;writing
C6225;American Politics, Foreign Policy, and US-India Ties Specialization;O.P. Jindal Global University;Beginner;analytical thinking
C6225;American Politics, Foreign Policy, and US-India Ties Specialization;O.P. Jindal Global University;Beginner;cultural awareness
C6225;American Politics, Foreign Policy, and US-India Ties Specialization;O.P. Jindal Global University;Beginner;culture
C6225;American Politics, Foreign Policy, and US-India Ties Specialization;O.P. Jindal Global University;Beginner;political knowledge
C6226;Microsoft Azure Machine Learning;Microsoft;Beginner;artificial intelligence
C6226;Microsoft Azure Machine Learning;Microsoft;Beginner;artificial intelligence (ai)
C6226;Microsoft Azure Machine Learning;Microsoft;Beginner;artificial intelligence and machine learning (ai/ml)
C6226;Microsoft Azure Machine Learning;Microsoft;Beginner;automation
C6226;Microsoft Azure Machine Learning;Microsoft;Beginner;azure
C6226;Microsoft Azure Machine Learning;Microsoft;Beginner;classification
C6226;Microsoft Azure Machine Learning;Microsoft;Beginner;clustering
C6226;Microsoft Azure Machine Learning;Microsoft;Beginner;data
C6226;Microsoft Azure Machine Learning;Microsoft;Beginner;data science
C6226;Microsoft Azure Machine Learning;Microsoft;Beginner;machine learning
C6226;Microsoft Azure Machine Learning;Microsoft;Beginner;model
C6226;Microsoft Azure Machine Learning;Microsoft;Beginner;no-code development
C6226;Microsoft Azure Machine Learning;Microsoft;Beginner;predictive modeling
C6226;Microsoft Azure Machine Learning;Microsoft;Beginner;regression
C6226;Microsoft Azure Machine Learning;Microsoft;Beginner;software engineering
C6226;Microsoft Azure Machine Learning;Microsoft;Beginner;supervised learning
C6226;Microsoft Azure Machine Learning;Microsoft;Beginner;unsupervised learning
C6226;Microsoft Azure Machine Learning;Microsoft;Beginner;writing
C6227;Advanced Microsoft Power BI;Edureka;Advanced;advanced analytics
C6227;Advanced Microsoft Power BI;Edureka;Advanced;automated machine learning
C6227;Advanced Microsoft Power BI;Edureka;Advanced;business
C6227;Advanced Microsoft Power BI;Edureka;Advanced;creating reports
C6227;Advanced Microsoft Power BI;Edureka;Advanced;dashboard
C6227;Advanced Microsoft Power BI;Edureka;Advanced;data
C6227;Advanced Microsoft Power BI;Edureka;Advanced;data transformation
C6227;Advanced Microsoft Power BI;Edureka;Advanced;data visualization
C6227;Advanced Microsoft Power BI;Edureka;Advanced;decision making
C6227;Advanced Microsoft Power BI;Edureka;Advanced;incident reporting
C6227;Advanced Microsoft Power BI;Edureka;Advanced;machine learning
C6227;Advanced Microsoft Power BI;Edureka;Advanced;machine learning integration
C6227;Advanced Microsoft Power BI;Edureka;Advanced;machine learning methods
C6227;Advanced Microsoft Power BI;Edureka;Advanced;metrics
C6227;Advanced Microsoft Power BI;Edureka;Advanced;microsoft excel
C6227;Advanced Microsoft Power BI;Edureka;Advanced;model
C6227;Advanced Microsoft Power BI;Edureka;Advanced;performance measurement
C6227;Advanced Microsoft Power BI;Edureka;Advanced;power bi
C6227;Advanced Microsoft Power BI;Edureka;Advanced;publishing reports
C6227;Advanced Microsoft Power BI;Edureka;Advanced;reporting
C6228;High Stakes Leadership: Leading in Times of Crisis;University of Michigan;Intermediate;change management
C6228;High Stakes Leadership: Leading in Times of Crisis;University of Michigan;Intermediate;communication
C6228;High Stakes Leadership: Leading in Times of Crisis;University of Michigan;Intermediate;crisis leadership
C6228;High Stakes Leadership: Leading in Times of Crisis;University of Michigan;Intermediate;frameworks
C6228;High Stakes Leadership: Leading in Times of Crisis;University of Michigan;Intermediate;leadership
C6228;High Stakes Leadership: Leading in Times of Crisis;University of Michigan;Intermediate;leadership & management
C6228;High Stakes Leadership: Leading in Times of Crisis;University of Michigan;Intermediate;model
C6228;High Stakes Leadership: Leading in Times of Crisis;University of Michigan;Intermediate;resilience
C6228;High Stakes Leadership: Leading in Times of Crisis;University of Michigan;Intermediate;strategy & operation
C6229;Business English: Management and Leadership;Arizona State University;Intermediate;active listening
C6229;Business English: Management and Leadership;Arizona State University;Intermediate;business
C6229;Business English: Management and Leadership;Arizona State University;Intermediate;business correspondence
C6229;Business English: Management and Leadership;Arizona State University;Intermediate;business leadership
C6229;Business English: Management and Leadership;Arizona State University;Intermediate;communication
C6229;Business English: Management and Leadership;Arizona State University;Intermediate;emailing
C6229;Business English: Management and Leadership;Arizona State University;Intermediate;employee coaching
C6229;Business English: Management and Leadership;Arizona State University;Intermediate;english language
C6229;Business English: Management and Leadership;Arizona State University;Intermediate;leadership
C6229;Business English: Management and Leadership;Arizona State University;Intermediate;meeting
C6229;Business English: Management and Leadership;Arizona State University;Intermediate;meeting facilitation
C6229;Business English: Management and Leadership;Arizona State University;Intermediate;mentoring
C6229;Business English: Management and Leadership;Arizona State University;Intermediate;observation
C6229;Business English: Management and Leadership;Arizona State University;Intermediate;planning
C6229;Business English: Management and Leadership;Arizona State University;Intermediate;recruitment
C6229;Business English: Management and Leadership;Arizona State University;Intermediate;staff management
C6229;Business English: Management and Leadership;Arizona State University;Intermediate;team building
C6229;Business English: Management and Leadership;Arizona State University;Intermediate;telephone skills
